Date,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
20131127,0.76,0.02,-0.81,0.36,0.3,1.15,0.74,0.9,0.71,0.36,1.35,1.24,0.86,0.3,0.33,0.68,0.72
20131129,0.1,1.68,0.15,0.4,0.22,0.35,0.54,0.14,0.62,-0.32,0.2,0.55,0.31,-0.06,0.15,0.21,0.65
20131202,-0.75,-1.12,0.13,-0.69,-1.62,-0.46,-0.11,-1.62,-1.65,-0.82,-0.76,-1.33,-0.59,-0.85,-1.21,-0.77,-0.81
20131203,0.22,-0.57,-0.09,-0.06,-0.33,-0.69,-0.89,-0.81,0.13,-0.19,-0.4,-0.25,-0.7,0.18,-0.26,-0.55,-0.4
20131204,0.44,0.95,-0.16,-0.46,-0.24,0.4,0.37,-0.35,-0.12,-0.46,0,-0.17,-0.34,0.02,-0.7,-0.13,-0.1
20131205,-0.24,0.05,-0.19,-0.22,0.47,-0.37,-0.53,0.3,0.03,0.01,0.21,1.32,0.15,-0.24,-0.61,-0.11,-0.17
20131206,1.18,-0.5,-0.84,-0.09,0.98,0.97,0.95,1.3,0.36,0.78,0.96,0.39,0.71,1.11,0.11,1.1,0.78
20131209,0.22,1.12,-0.16,-0.36,-0.13,-0.18,-0.4,-0.06,0.35,0.44,-0.39,0.09,0.27,-0.73,-0.45,-0.25,-0.2
20131210,-0.99,0.78,-0.53,-1.16,-0.56,-0.81,-1,-0.29,-0.94,-0.27,-0.55,-0.51,-0.81,-1.09,-0.68,-0.08,-0.45
20131211,-1.17,-2.25,-1.78,-0.97,-1.55,-1.83,-1.78,-1.45,-1.2,-1.45,-1.38,-1.27,-1.03,-1.05,-0.7,-1.1,-1.22
20131212,-0.56,-1.21,0.92,-0.17,-0.01,0.2,0.16,0.15,0.03,0.74,-0.38,0.09,0.16,1.11,-0.35,0.19,0.15
20131213,0.2,0.53,-0.3,0.27,0.14,0.4,-0.14,0.43,0.87,-0.36,0.46,0.75,0.71,0.19,0.3,0.13,0.44
20131216,0.72,0.56,0.72,0.37,1.02,-0.11,1.2,0.43,1.01,1.36,1.37,0.57,1.7,0.72,0.66,0.88,0.87
20131217,-0.03,-0.19,-0.24,0.01,0.06,0.41,-1.19,-0.04,-0.11,-0.54,0.48,0.63,-0.07,-0.03,0.12,-0.39,0.04
20131218,1.07,0.27,0.18,1.67,1.34,0.24,1.26,1.5,0.79,0.71,0.66,0.33,1.27,1.08,1.19,1.12,1.02
20131219,-0.27,-0.26,0.65,-1.15,-0.25,0.12,0.66,-0.57,0.84,-1.17,-0.45,-0.95,-0.31,-0.59,-0.58,-0.47,-0.11
20131220,0.91,1.12,1.62,1.75,2.03,1.54,1.86,1.36,0.84,0.94,1.27,0.17,1.45,1.39,1.32,1.1,1.62
20131223,0.84,1,0.66,0.26,0.87,1.12,1.4,1.3,0.84,0.91,1.17,1.59,0.83,0.04,1.06,0.95,1.22
20131224,0.32,1.72,0.8,0.34,0.25,0.96,0.15,0.61,1.42,1.47,0.59,0.91,0.39,0.37,0.25,0.29,0.41
20131226,0.11,0.66,0,0.08,0.3,0.86,0.48,0.2,0.12,-0.2,0.33,0.26,0.5,-0.36,0.27,0.08,0.14
20131227,-0.1,2.28,0.68,-0.19,0.06,0.75,-0.29,1.38,1.23,-0.26,0.13,0.12,-0.14,0.25,-0.44,-0.07,-0.03
20131230,0.17,-0.77,-1.13,1.07,0.37,0.01,0.14,0.04,-0.34,-0.1,0.49,0.36,0.02,-0.03,0.23,-0.24,0.29
20131231,0.21,0.71,0.99,0.35,0.02,0.41,0.22,0.74,0.72,0.35,0.36,0.59,0.22,0.17,-0.08,0.3,0.47
20140102,-0.9,1.86,-1.41,-0.14,-0.53,-0.94,0.46,-0.44,-0.42,-0.75,-0.38,-0.37,-1.02,-1.52,-0.26,-0.72,-0.11
20140103,0.61,-0.4,-0.29,0.82,0.51,0.18,0.47,0.67,0.8,-0.14,0.95,0.43,1.08,-0.13,0.39,0.29,0.68
20140106,-0.31,-0.07,-0.48,-0.21,-1.01,-0.68,-0.5,-1.09,-1.3,-1.42,-0.3,-0.52,-0.51,-0.16,-1.01,-0.42,0.14
20140107,1.12,-0.4,0.7,0.21,0.28,1.35,1,0.19,0.49,1.04,1.34,1.85,0.41,1.13,0.08,0.58,1.32
20140108,-0.63,-0.35,-0.37,-0.28,-0.12,0.35,1.07,0.54,-0.3,0.84,0.25,0.46,0.07,-0.6,-0.32,-0.19,0.6
20140109,-0.26,-1.63,0.21,-0.6,-0.85,0.73,1.63,0.74,-0.51,1.41,-0.17,-0.09,0.19,0.13,-1.01,0.09,0.51
20140110,0.13,0.53,0.55,0.04,-0.05,0.51,2,0.56,0.25,0.57,0.3,0.6,0.69,1.09,-0.03,0.05,0.91
20140113,-0.32,0.04,-2.57,-2.06,-1.98,-0.91,-0.38,-1.84,-1.04,-1.62,-1.13,-1.81,-1.15,-1.01,-2.02,-0.8,-0.85
20140114,1.09,0.26,1.94,0.33,1.2,1.38,1.59,1.17,1.07,0.94,1.9,2.41,1.36,0.36,0.78,0.77,1.44
20140115,0.13,2.03,0.31,0.68,0.37,0.83,0.29,0.46,1.3,-0.04,1.25,0.42,0.85,0,0.4,0.51,0.74
20140116,0.4,1.55,0.7,-1.23,0.59,-0.33,0.21,0.13,0.52,0.31,0.13,0.48,0.23,0.52,-0.59,-0.37,0.61
20140117,-0.71,0.84,-0.38,-0.59,-0.59,-0.33,0.24,0.32,-0.26,-0.28,-0.42,-0.55,-0.58,-0.01,-0.64,0.02,-0.06
20140121,0.91,2.1,1.59,0.26,0.18,0.46,0.65,0.22,0.12,0.77,1,0.17,0.71,1.25,-0.22,0.71,0.58
20140122,0.49,0.36,1.33,-0.03,0.24,0.08,0.3,1.14,-0.12,-0.29,0.67,0.92,0.86,0.13,0.28,0.27,0.46
20140123,-1.03,-0.16,-1.44,-1.03,-0.64,-1.37,-0.58,-0.54,-0.95,-1.09,-0.87,-1.39,-0.51,-0.12,-0.73,-0.76,-0.56
20140124,-1.65,-3.28,-1.81,-1.63,-2.35,-3.18,-2.31,-2.9,-3.04,-3.58,-2.85,-3.7,-3,-1.05,-1.51,-1.53,-2.46
20140127,-0.59,-3.3,-1.48,1.14,-1,-0.97,-2.27,-0.91,-1.2,-0.89,-1.1,-0.93,-1.45,-0.24,-0.78,-0.52,-1.77
20140128,0.65,1.45,1.46,0.43,0.86,0.8,2.12,1.37,1.51,1.02,1.04,1.51,0.88,0.24,0.2,0.44,1.03
20140129,-1.68,1.27,-0.77,-2.13,-1.13,-0.36,-1.16,-0.39,-1.11,-1.62,-1.09,-0.93,-0.99,-0.29,-1.31,-1.07,-1.13
20140130,1.04,0.15,0.32,2.23,1.27,0.83,1.83,0.44,1.22,1.52,1.55,1.23,0.99,1.49,0.47,1.09,1.55
20140131,-0.98,-0.96,-0.71,-1.85,-0.9,-0.45,-0.84,0.06,-1.04,-0.45,-0.73,-0.74,-0.42,0.17,0.03,-1.04,-0.79
20140203,-2.19,-2.81,-2.17,-3.16,-3.08,-2.79,-3.17,-2.75,-3.57,-2.12,-2.83,-3.91,-3.02,-1.47,-2.79,-2.02,-2.99
20140204,0.85,-0.02,1.03,-0.35,0.52,0.31,1.24,0.75,0.91,0.29,0.74,1.39,0.54,-0.14,-0.02,0.71,0.58
20140205,-0.62,-0.4,-0.98,0.4,-0.94,-0.14,-0.68,-1.07,-0.55,-1,-1.03,-0.57,-0.87,-0.75,-0.37,-0.46,-0.9
20140206,1.39,1.32,1.28,1.01,1.63,1.37,-0.02,1.84,0.73,1.36,0.98,2.8,0.5,0.65,1.63,0.56,0.7
20140207,0.81,1.15,1,1.63,1.05,0.75,2.9,0.87,0.9,0.61,1.13,1.17,1,0.58,0.62,0.33,1.56
20140210,0.49,0.43,-0.29,0.21,0.41,0.38,1.63,-0.37,0.15,0.56,0.62,0.71,-0.39,0.52,0.45,0.14,0.71
20140211,0.67,2.17,1.58,1.02,0.61,1.32,0.94,0.35,1.72,1.56,0.82,0.86,1.01,1.15,0.99,0.9,0.68
20140212,0.08,-0.22,0.63,0.06,0.09,-0.03,-0.15,0.58,0.54,0.47,0.9,0.6,0.48,0,-0.46,0,0.29
20140213,1.05,1.18,1.42,1.71,0.44,1.55,1.24,1.18,1.11,0.92,1.07,1.66,1.2,1.31,0.65,0.85,1.12
20140214,0.59,2.92,0.79,-0.18,-0.1,1.11,-0.13,0.73,0.61,0.45,0.5,0.42,0.39,0.49,-0.21,0.24,-0.04
20140218,1,2.24,1.44,0.04,0.32,0.23,2.57,0.16,0.24,0.67,0.91,0.75,0.11,0.63,0.54,0.74,1.22
20140219,-0.73,-2.15,-0.67,-0.6,-0.85,-1.36,0.28,-1.08,-1.27,-0.6,-0.84,-0.56,-1.02,-0.73,-0.39,-1.4,-0.73
20140220,1.06,1.64,0.6,-0.18,0.82,1.31,1.51,1.28,1.07,1.15,1.28,1.76,1.42,1.11,0.03,0.7,1.17
20140221,0,-0.42,0.02,0.09,0.22,-0.4,0.61,0.07,-0.66,-0.07,-0.34,0.1,0.44,0.24,0.47,0.26,0.17
20140224,0.62,0.39,2.12,1.14,-0.32,0.16,1.14,0.19,-0.2,-0.15,0.8,0.85,0.7,-0.12,0.56,0.81,0.56
20140225,-0.46,-1.23,-0.59,0.64,-0.46,-0.31,0.14,-0.15,-1,-0.18,-0.36,-0.3,-0.29,-0.25,0.82,-0.44,-0.05
20140226,0.17,-0.11,-0.92,1.11,1.35,1.26,0.16,1.57,0.94,1.11,0.85,0.36,0.52,-0.23,1.65,0.4,0.4
20140227,0.41,2.08,0.03,0.39,0.66,3.27,1.17,0.44,0.6,0.44,0.75,0.96,0.69,-0.01,0.45,0.56,0.78
20140228,0.07,-0.13,0.45,-0.55,-0.25,-0.33,-1.86,-0.13,-0.26,-0.2,-0.25,0,0.3,0.51,0.13,0.41,-0.79
20140303,-0.19,0.33,-0.36,0.08,-0.67,0.21,0.09,-0.28,-1.18,0,-0.32,0.06,-0.25,-0.9,-0.53,-0.53,-0.39
20140304,1.97,1.44,2.05,2.43,0.52,1.99,2.75,1.81,2.83,1.13,2.63,2.2,2.3,1.46,1.54,2.03,2.09
20140305,-0.06,0.26,-0.92,-0.07,-0.06,-0.15,0.35,-0.26,0.36,0.69,0.77,0.56,0.46,-0.77,-0.15,-0.14,0.23
20140306,0.6,1.47,0.64,0.17,0.77,0.12,-1.28,0.36,3.84,1.14,0.43,0.5,1.18,-0.56,0.4,0.35,-0.3
20140307,0.17,-1.56,0.51,0.92,0.26,-0.19,-0.16,-0.28,-0.57,1.35,0.13,0.64,0.08,0.01,0.97,0.43,-0.11
20140310,0.54,-1.89,0.06,0.15,-0.26,0.14,0.26,-0.55,-0.42,1.4,0.24,-0.63,-0.08,0.17,0.02,0.03,-0.11
20140311,-0.68,-1.65,-2.25,-0.71,-1.06,-1.19,-0.95,-1.19,-0.4,-1.65,-1.3,0.46,-1.07,-0.57,-0.55,-0.67,-1.06
20140312,0.42,1.42,-0.07,-0.24,-0.38,-0.34,-0.01,-0.11,-0.7,-0.98,0.2,0.2,0.08,1.03,0.15,0.09,0.26
20140313,-0.8,0.53,-1.54,-1.25,-1.19,-0.98,-0.92,-1.74,-1.22,-1.5,-1.45,-1.81,-1.5,0.73,-1.09,-0.61,-1.38
20140314,0.6,-0.14,0.79,0.18,0.65,0.8,0.2,0.32,0.05,0.01,-0.04,-0.32,0.09,0.65,0.19,0.22,0.17
20140317,0.38,0.1,0.38,0.61,0.28,1.55,0.57,0.73,0.27,1.78,0.91,1.23,0.48,0.53,0.88,0.57,0.59
20140318,0.83,0.35,1.25,1.18,0.85,1.32,1.67,1.04,1.66,0.53,1.43,1.05,0.84,0.24,0.66,0.57,1.46
20140319,-0.79,-1.67,-0.2,-0.55,0.08,-0.88,-0.75,-0.28,-0.73,-0.74,-0.13,-0.76,-0.74,-1.34,-0.43,-0.09,-0.38
20140320,0.16,-1.25,1.06,-0.2,-0.19,1.08,-0.11,-0.28,0.14,-0.44,0.29,0.26,0.08,-0.26,0.1,0.66,0.15
20140321,0.13,1.41,0.8,-0.33,0.09,1.42,-2.06,-0.19,1,0.43,-0.22,-0.04,0.23,0.58,0.24,-0.02,-0.42
20140324,-0.78,-1.97,-1.09,-0.72,-1.23,-1.15,-2.35,-1.24,-0.74,-1.1,-1.25,-1.55,-0.68,0.13,-1.35,-0.4,-1.77
20140325,0.4,0.49,0.32,-1.46,0.54,-0.19,-0.13,0.38,0.35,0.64,0.29,-0.11,0.2,0.33,-0.83,0,-0.24
20140326,-1.1,-2.96,-1.47,-1.27,-1.38,-1.98,-1.5,-1.62,-2.09,-1.73,-2.15,-1.36,-1.51,-0.73,-1.88,-1.23,-1.89
20140327,-0.31,0.5,0.98,0.22,-0.39,-0.2,0.38,-0.68,-0.15,-0.87,-0.63,-0.33,-0.69,0.6,-0.46,-0.57,-0.37
20140328,0.44,0.97,0.93,0.57,0.94,0.32,-1.17,0.75,-0.15,-0.06,0.04,1.1,0.66,0.09,1.03,0.03,-0.16
20140331,1.18,-0.26,0.72,1.85,1.37,3.74,2.07,1.09,1.57,1.2,1.86,1.08,1.99,1.13,0.44,1.16,1.68
20140401,0.3,0.69,0.37,1.04,1.11,1.52,0.97,1.29,1.08,1.16,1.33,1.58,1.74,-0.26,1.41,1.03,1.34
20140402,0.2,2.3,0.82,0.55,0.29,0.29,0.08,0.43,1.06,0.57,0.66,0.48,0.65,0.07,1.05,0.13,0.37
20140403,-0.65,-0.64,-0.02,-1.18,-0.85,-0.55,-1.89,-0.45,-0.11,-0.55,-1.01,-0.76,-0.56,0,-0.83,-0.28,-1.45
20140404,-1.6,-0.23,-0.99,-1.83,-1.82,-1.69,-2.73,-1.59,-1.43,-1.59,-2.42,-2.49,-1.83,-0.16,-1.91,-1.47,-2.32
20140407,-0.45,-1.81,-1.75,-1.9,-2.14,-2.33,-1.39,-2.4,-1.92,-2.16,-1.66,-2.28,-1.55,-0.58,-1.85,-0.77,-1.65
20140408,0.32,-0.44,1.88,0.77,0.49,0.9,0.32,0.36,0.93,0.62,0.91,1.31,0.34,1.06,0.79,0.34,0.71
20140409,0.55,1.02,0.95,1.02,0.83,1.19,2.86,1.39,1.84,2.02,1.61,1.62,1.42,-0.12,0.9,0.49,1.69
20140410,-1.63,-1.07,-1.72,-1.91,-1.7,-1.89,-3.42,-2.01,-2.1,-2.63,-2.86,-2.97,-2.07,-0.78,-2.24,-1.74,-2.97
20140411,0,-1.6,-0.72,-1.45,-0.72,-0.98,-2.09,-1.33,-0.98,-1.24,-1.3,-1.7,-1,-0.39,-1.37,-0.72,-1.73
20140414,-0.04,1.39,1.86,0.69,-0.04,0.06,-0.71,-0.35,1.19,0.33,-0.09,-0.31,0.64,0.61,0.29,0.25,-0.37
20140415,-0.16,-0.84,0.92,-0.16,-0.43,0.05,-0.19,-0.57,-0.36,-0.69,-0.14,-0.09,0.55,1,-0.19,0.2,-0.26
20140416,1.27,-0.27,1.1,1.12,1.12,1.5,1.89,1.48,0.68,1.57,1.14,1.5,1.42,0.74,0.29,0.66,1.31
20140417,0.07,0.06,1.42,0.14,0.55,0.89,0.18,0.53,0.98,0.32,0.9,0.34,0.77,-0.53,-0.22,0.41,0.54
20140421,0.22,0.33,0.76,0.43,0.68,0.33,2.07,0.34,-0.21,0.28,0.6,1.17,0.59,0.1,0.59,0.08,0.85
20140422,0.83,0.27,0.23,0.96,0.93,1.41,2.45,1.04,0.26,1.1,1.33,1.23,0.62,0.35,1.58,0.58,1.36
20140423,-0.55,0.24,0.4,-0.4,-0.92,-0.46,-0.95,-1.31,-0.27,-0.3,-0.67,-0.78,-0.06,-0.14,-0.68,-0.27,-1.01
20140424,-0.3,0.37,0.43,-0.01,-0.87,-0.59,-0.04,0.54,-0.3,-0.27,-0.16,0.42,0.07,0.34,0.13,-0.36,-0.37
20140425,-0.9,-0.99,-1.6,-1.31,-1.41,-1.58,-2.62,-1.96,-1.34,-1.26,-2.2,-2.23,-1.66,0.32,-0.85,-1.05,-2.13
20140428,0.04,-1.47,-0.59,-0.08,-0.64,-0.78,-0.07,-1.02,-0.86,-0.51,-1.02,-0.76,-0.71,0.37,-0.12,-0.27,-0.8
20140429,-0.48,0.86,0.79,0.41,-0.12,0.72,0.64,-0.31,-0.1,0.44,-0.19,0.37,0.3,-0.49,0.37,0.01,0.44
20140430,0.28,0.06,0.69,-0.15,0.32,0.26,0.28,0.48,-1.44,-0.07,0.35,0.89,0.86,0.36,-0.13,0.29,0.56
20140501,-0.55,-0.43,-1.2,-0.2,-0.48,-0.2,0.01,0.07,-0.92,-0.43,-0.44,0.51,-0.01,0.07,0.1,-0.11,0.3
20140502,0.59,0.4,0.41,0.07,1,0.43,-0.69,0.92,1.12,-0.23,-0.14,0.42,0.16,-1.53,0.31,0.13,-0.11
20140505,-0.29,-0.7,1.43,0.26,-0.24,-0.01,0.25,-1.36,-0.96,-0.05,-0.16,-0.14,-0.14,0.97,-0.36,-0.38,-0.03
20140506,-1.02,-1.52,-0.45,-1.84,-0.8,-1.45,-1.57,-1.63,-1.08,-2.08,-1.44,-1.96,-0.98,-0.63,-1.33,-1.05,-1.67
20140507,0.55,-1.57,0.26,-0.68,0.11,0.15,-1.14,-0.2,-0.08,0.15,-0.62,-0.22,0.28,1.54,-0.92,0.54,-0.92
20140508,-0.77,-1.04,-2.5,-0.46,-0.88,-1.41,-1.96,-0.89,-0.96,0.21,-1.09,-1.52,-0.6,-0.87,-0.49,-0.28,-1.44
20140509,0.64,0.01,-0.38,0.55,0.86,-0.22,0.81,0.79,0.08,0.49,0.53,0.42,0.4,-0.63,1.19,0.69,1.05
20140512,1.85,2.85,1.52,1.9,2.1,2.21,1.56,2.65,2.75,2.58,2.32,2.98,2.15,0.03,1.99,1.62,2.29
20140513,-0.04,0.64,0.32,-0.56,-0.5,-0.73,-0.8,-0.22,-0.76,-0.42,-0.98,-0.2,-0.28,-0.29,-0.49,-0.69,-0.64
20140514,-1.29,0.23,-0.7,-1.12,-1.37,-1.05,-0.68,-1.83,-2.68,-1.57,-1.53,-2,-1.31,0.05,-1.45,-1.49,-1.08
20140515,-0.73,-0.63,-1.3,-0.76,-0.48,-1.56,-0.35,-1.37,-1.49,-1.43,-0.87,-1.63,-1.01,-0.26,-0.9,-0.64,-0.55
20140516,0.69,0.11,0.41,0.16,1.02,0.82,0.25,-0.39,0.54,0.54,0.72,1.02,0.36,0.54,1.08,0.24,0.21
20140519,0.04,0.68,0.64,0.77,0.27,0.97,0.95,0.58,0.03,0.67,1.11,1.41,1.02,-0.81,0.37,0.84,0.99
20140520,-0.73,-2.45,-0.76,-1.49,-1.3,-1.25,-0.9,-1.11,-2.23,-2.08,-1.18,-1.3,-1.25,-0.08,-1.88,-0.87,-1.25
20140521,0.49,-0.22,1.39,0.32,0.43,0.74,-0.05,0.75,0.19,0.2,0.43,1.07,0.7,0.04,0.32,0.4,0.31
20140522,0.47,0.34,0.22,1.18,0.5,0.24,1.38,0.64,-0.2,-0.11,0.82,0.47,0.84,0.77,1.04,0.46,1
20140523,0.49,-0.36,-0.36,0.61,1.15,1.48,0.85,1.42,1.82,2.21,1.29,1.29,1.14,0.19,0.21,0.65,1.13
20140527,1.13,0.44,0.73,1.09,0.39,0.67,1.58,1.09,0.98,0.65,1.49,1.25,0.8,0.88,1.12,1.01,1.35
20140528,-0.37,-0.64,0.32,-0.76,-0.58,0.47,0.38,-0.17,-0.9,-0.53,-0.03,-0.36,0.17,0.29,-0.94,-0.37,0
20140529,1.09,0.65,1.26,0.01,0.4,0.53,1.2,-0.28,0.07,0.43,0.47,0.54,0.67,0.01,-0.03,0.05,0.43
20140530,0.02,-1.13,-0.56,-0.04,-0.31,-0.34,-0.49,-0.7,-0.72,-0.08,-0.57,-1.05,-0.42,0.52,0.37,-0.07,-0.57
20140602,-0.3,-1.89,-1.01,-0.8,-1.01,-0.19,-1,-0.68,-0.36,0.08,-0.02,-0.03,-0.1,-0.22,-0.47,-0.15,-0.8
20140603,-0.39,-0.57,0.76,-1.17,-0.91,-0.44,-0.44,-0.48,-0.85,2.44,-0.38,-0.3,-0.38,-0.13,-0.53,-0.17,-0.48
20140604,0.32,0.57,-0.07,0.52,0.25,0.06,-0.12,-0.2,0.96,0.11,0.39,0.81,0.59,0.12,0.67,0.45,0.61
20140605,0.95,1.53,1.14,-0.18,1.11,1.42,1.28,1.65,1.83,1.42,1.89,1.51,1.75,1.35,1.17,1.42,1.6
20140606,0.24,0.95,0.82,1.1,1.45,0.75,0.66,1.84,1.17,0.8,0.88,0.64,1.08,-0.05,0.86,0.9,1.16
20140609,0.19,0.9,0.85,0.63,0.29,0.78,1.06,0.76,0.68,1.26,0.88,0.51,0.56,-0.29,0.49,0.69,1.17
20140610,-0.51,0.25,-0.01,0.48,-0.49,0.2,0.49,-0.12,-0.24,0.42,0.03,-0.05,-0.25,-0.41,-0.32,-0.07,0.24
20140611,-0.3,1.46,0.71,-1.18,-0.67,-0.15,0.59,-1.42,-0.47,0.1,0.07,0.1,-0.96,-0.84,-0.3,-0.66,-0.25
20140612,-0.12,-0.21,1,-0.91,-0.97,-1.12,0.06,-0.95,-0.99,-0.34,-0.57,-1.88,-1.14,0.23,-0.93,-0.35,-0.39
20140613,0.12,0.99,1.51,0.19,-0.32,0.24,0.55,-0.22,0.6,0.34,0.15,0,0.16,0.4,0.16,-0.05,0.13
20140616,0.28,-0.24,0.38,0.45,0.58,-0.06,0.53,0.14,-0.46,1.04,0.47,0.4,0.07,0.88,0.41,-0.16,0.55
20140617,0.88,1.06,0.09,1,1.01,0.78,0.59,0.45,1.32,0.56,1.3,1.71,0.26,0.05,0.61,0.97,0.73
20140618,0.38,2.58,0.97,0.19,-0.06,0.42,0.56,0.43,0.88,1.04,0.13,0.68,0.81,1.53,0.67,0.34,0.54
20140619,-0.03,3.4,0.76,-0.35,0.44,0.19,-0.09,-0.15,0.25,-0.45,-0.11,-0.42,0.24,0.74,-0.43,-0.11,0.28
20140620,0.14,-0.87,1.14,0.22,0.2,0.74,0.54,-0.11,0.23,-0.42,0.29,0.27,0.52,-0.17,-0.38,0.45,0.13
20140623,-0.27,0.51,-0.12,-0.16,-0.35,-0.29,0.24,-0.23,-0.31,-0.66,-0.36,-0.22,-0.33,0.05,-0.04,-0.33,-0.16
20140624,-0.72,-2.05,-3.49,-0.91,-0.71,-1.69,-0.91,-0.47,-0.8,-0.98,-1.38,-0.92,-1.02,-0.06,-0.5,-0.59,-0.7
20140625,0.08,0.4,1.46,1.48,0.18,0.8,0.22,0.46,0.7,0.29,0.47,0.48,0.53,0.61,0.59,0.42,0.77
20140626,-0.13,0.71,0.02,-0.29,-0.33,-0.48,-0.13,0.11,0.34,0.04,-0.02,0.13,-0.26,0.05,-0.23,-0.06,-0.05
20140627,0.84,0.01,0.4,1.12,0.4,0.65,0.08,0.98,0.57,0.2,0.82,0.79,0.48,0.6,0.5,0.56,1.21
20140630,0.62,0.78,0.69,-0.44,0.24,0.7,0.31,0.41,0.02,0.76,0.52,-0.02,0.32,0.68,-0.16,0.07,0.21
20140701,1.26,0.58,-0.33,0.81,1.99,2.88,1.02,1.15,1.3,1.02,1.05,1.06,0.98,-0.25,1.06,0.97,1.05
20140702,-0.04,0.82,-0.3,-0.41,0.97,0.72,0.43,-0.22,0.06,-0.35,-0.1,-0.12,-0.48,-1.55,0.04,-0.31,-0.05
20140703,0.46,1.02,0.27,1.1,1.11,0.33,0.76,0.66,1.44,0.74,0.85,0.82,0.73,-0.75,0.88,0.67,0.5
20140707,-0.64,-1.92,-1.59,-0.98,-1.01,-1.29,-2.19,-1.86,-1.7,-1.9,-1.7,-1.09,-1.49,-0.12,-1.39,-0.87,-1.82
20140708,-0.9,-1,-0.53,-0.81,-1.54,-0.7,-2.01,-0.72,-0.25,-0.79,-1.48,-0.84,-0.63,0.41,-1.31,-0.87,-1.92
20140709,-0.08,1.86,0.51,0.18,0.03,0.4,0.48,-0.48,-0.26,-0.61,0.15,0.01,0.59,-0.19,0.16,0.14,0.16
20140710,-0.69,-1.29,-1.41,-1.12,1.73,-1.98,-0.94,-1.37,-1.19,-0.64,-0.92,-1.02,-1.02,0.18,-1.36,-0.8,-0.86
20140711,0.4,0.91,-1.04,0.49,-0.38,0.23,0.41,0.03,0.25,-0.23,0.08,0.14,-0.06,-0.68,-0.55,-0.02,0.17
20140714,0.39,-0.24,1.48,0.53,0.25,0.59,0.65,0.42,0.48,0.88,0.46,1.86,0.69,-0.66,0,0.44,0.52
20140715,-1.06,-1.74,-1.56,-1.02,-1.08,-0.38,-2.42,-0.86,0.17,-0.45,-0.92,-0.78,-0.11,-0.12,-0.69,-0.24,-1.3
20140716,-0.4,1.16,1.41,-0.17,-0.55,0,-1.35,0.45,1.29,-0.34,0.04,0.14,0.08,0.28,-0.57,-0.12,-0.24
20140717,-1,-0.07,-1.76,-0.82,-1.79,-0.98,-2.06,-1.94,-1.58,-1.46,-1.45,-1.24,-1.54,-1.03,-0.98,-1.07,-1.58
20140718,1.61,0.2,1.06,1.26,1.01,1.1,1.86,1.03,1.37,1.67,1.28,1.36,1.36,1.27,1.26,0.9,1.43
20140721,-0.85,-0.32,0.04,-0.42,-0.4,0.49,-0.49,-0.55,-0.11,-0.19,0.16,0.03,-0.36,-0.25,-0.83,-0.37,-0.32
20140722,0.7,0.35,0.78,0.95,1.07,0.79,0.76,1.27,1.49,0.44,1.01,0.26,1.35,0.17,0.46,0.32,0.78
20140723,-0.2,-0.47,0.72,0.47,-0.83,-0.44,0.46,0.47,-0.02,-0.61,-0.88,-0.59,0.27,-0.04,0.04,0.25,0.52
20140724,0.23,-0.38,-0.32,1.59,-0.36,-0.62,-0.35,-1.32,-0.84,-0.56,-0.33,-0.73,-0.48,0.02,0.44,0.12,-0.02
20140725,-0.41,0.7,-1.09,-1.22,-1.04,-0.33,-0.58,-0.48,-0.37,-1.07,-1.09,-0.43,-0.77,-1.09,-0.72,-0.46,-0.55
20140728,-0.72,0.1,-1.34,0.05,-0.51,0.09,-1.48,-0.89,-0.73,-1.02,-0.26,-0.61,-0.88,0.97,-0.29,-0.13,-0.62
20140729,-0.39,0.57,0.12,-0.28,-0.36,-0.66,-0.09,-0.08,-0.04,-0.72,-0.2,-1.11,-0.44,-0.58,0.07,-0.04,0.38
20140730,-0.36,-0.64,-0.72,0.25,-0.01,-0.39,0.63,-0.3,0.9,0.46,0.6,-0.03,0.78,-1.23,0.28,0.37,0.76
20140731,-1.73,-1.3,-2.52,-1.97,-1,-2.36,-2.1,-2.2,-2.09,-2.72,-2.14,-2.23,-2.14,-1.62,-1.34,-1.29,-1.92
20140801,0.28,-0.96,-1.56,-0.88,-0.47,-0.14,-0.37,-0.09,-0.79,-1.33,-0.53,-0.8,-0.21,0.08,-0.73,-0.44,-0.99
20140804,0.36,0.65,1.73,0.41,0.86,1.2,0.44,1.5,1.51,0.14,0.59,1.34,0.51,-0.21,0.7,0.21,0.52
20140805,-0.44,0.44,-2.47,1.18,-0.32,-0.46,0.31,-0.41,-0.66,1.12,-0.18,-0.25,-0.73,-1,-0.07,-0.16,-0.11
20140806,1.02,0.95,0.48,1.36,0.11,0.32,0.35,0.58,0.73,0.74,0.31,0.54,-0.05,-0.69,0.43,0.47,0.05
20140807,-0.02,-0.71,-0.61,-1.08,-0.61,-0.92,-0.55,-0.31,-0.94,-0.41,-0.58,-0.55,0.01,0.41,-0.69,-0.44,-0.56
20140808,0.27,0.67,2.09,1.35,2.28,-0.17,0.94,1.8,1.2,1.38,0.81,0.75,1.48,1.96,1,0.79,0.66
